,scrape_id,host_since,host_listings_count,host_verifications,host_identity_verified,neighbourhood_group_cleansed,longitude,bathrooms,beds,minimum_nights,minimum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,calendar_updated,availability_30,availability_90,calendar_last_scraped,number_of_reviews_ltm,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_private_rooms,reviews_per_month
9368,20241200000000.0,06/07/22,1.0,"['email', 'phone']",t,,151.29124,1.0,2.0,2,2,14,2.0,,4,33,08/12/24,10,4.64,4.73,4.91,4.45,1,0,0.87
9369,20241200000000.0,03/02/19,1.0,['phone'],t,,151.276826,1.0,2.0,10,10,40,10.0,,24,84,08/12/24,1,3.5,3.5,3.0,4.5,1,0,0.11
9370,20241200000000.0,01/08/16,36.0,"['email', 'phone']",t,,151.16455612325632,3.0,4.0,2,2,365,2.0,,29,89,08/12/24,0,4.33,4.33,4.33,4.0,30,0,0.21
9371,20241200000000.0,20/01/16,1.0,"['email', 'phone']",t,,151.1846058,1.0,1.0,2,2,1125,3.7,,19,60,08/12/24,29,4.96,4.94,4.96,4.85,1,0,2.67
9372,20241200000000.0,28/06/21,1.0,"['email', 'phone']",t,,151.2604669247554,1.0,1.0,7,7,365,7.0,,0,0,08/12/24,1,5.0,4.0,5.0,4.0,1,0,0.16
9373,20241200000000.0,27/06/17,54.0,"['email', 'phone', 'work_email']",t,,151.20867555725312,2.0,2.0,2,2,1125,4.0,,17,77,08/12/24,26,4.56,4.41,4.69,4.31,37,0,1.89
9374,20241200000000.0,02/06/23,1.0,"['email', 'phone']",t,,151.24042490284634,2.5,4.0,2,2,1125,2.5,,11,18,08/12/24,12,5.0,5.0,4.94,4.88,1,0,0.94
9375,20241200000000.0,02/04/18,5.0,"['email', 'phone']",t,,151.19612272213095,1.5,1.0,1,1,90,1.0,,24,84,08/12/24,6,4.17,3.83,4.75,4.5,5,3,0.65
9376,20241200000000.0,07/06/15,1.0,"['email', 'phone']",t,,151.2058438,1.0,1.0,90,90,365,90.0,,19,79,08/12/24,0,,,,,1,0,
9377,20241200000000.0,17/12/18,17.0,"['email', 'phone']",t,,151.2775924366439,1.0,2.0,3,2,1125,3.2,,8,43,08/12/24,34,4.85,4.9,4.92,4.69,17,0,2.95
9378,20241200000000.0,27/06/17,54.0,"['email', 'phone', 'work_email']",t,,150.88877866249152,1.0,1.0,2,2,1125,4.0,,22,82,08/12/24,9,4.45,4.82,4.45,4.45,37,0,0.63
9379,20241200000000.0,15/10/14,2.0,"['email', 'phone']",t,,151.2171741467609,1.0,1.0,2,1,1125,2.0,,7,23,08/12/24,44,4.81,4.88,4.94,4.72,2,0,3.81
9380,20241200000000.0,25/04/23,8.0,"['email', 'phone']",t,,151.09743754118705,1.0,2.0,2,2,1125,2.0,,14,44,08/12/24,28,4.73,4.84,4.73,4.64,8,0,2.62
9381,20241200000000.0,05/01/20,51.0,"['email', 'phone']",t,,151.0982479,1.0,1.0,12,2,365,11.3,,18,78,08/12/24,5,4.0,4.13,4.5,4.13,26,0,0.55
9382,20241200000000.0,21/05/13,3.0,"['email', 'phone']",t,,151.21555,1.0,3.0,2,1,365,2.0,,3,15,08/12/24,63,4.98,4.83,4.96,4.92,3,0,4.71
9383,20241200000000.0,17/12/18,17.0,"['email', 'phone']",t,,151.2770523962489,1.0,1.0,3,2,365,3.3,,29,82,08/12/24,33,4.94,5.0,4.94,4.79,17,0,2.64
9384,20241200000000.0,03/06/23,2.0,"['email', 'phone']",t,,151.2181031,3.5,5.0,5,3,90,7.0,,16,27,08/12/24,19,4.97,4.86,4.94,4.8,1,0,2.02
9385,20241200000000.0,22/07/14,1.0,['phone'],t,,151.28089,,,3,1,90,5.3,,3,5,08/12/24,15,4.85,4.89,4.93,4.81,1,0,1.52
9386,20241200000000.0,11/08/15,33.0,"['email', 'phone', 'work_email']",t,,151.23430836007856,2.0,3.0,3,3,365,3.0,,6,56,08/12/24,12,4.35,4.45,4.55,4.32,23,0,1.15
9387,20241200000000.0,10/12/18,1.0,"['email', 'phone']",t,,151.0278592690805,1.5,3.0,90,90,365,90.0,,29,89,08/12/24,0,,,,,1,1,
9388,20241200000000.0,03/06/23,10.0,"['email', 'phone']",t,,151.17846,1.0,2.0,5,5,60,5.0,,5,5,08/12/24,2,5.0,4.89,5.0,4.89,9,0,0.51
9389,20241200000000.0,10/12/16,3.0,"['email', 'phone']",t,,151.283086,1.0,2.0,2,2,1125,2.0,,8,28,08/12/24,9,4.82,4.55,5.0,4.55,3,0,0.8
9390,20241200000000.0,14/07/14,3.0,"['email', 'phone']",t,,151.21262980845947,2.0,5.0,3,1,365,3.0,,6,43,08/12/24,14,4.94,4.89,5.0,4.83,3,0,1.03
9391,20241200000000.0,14/07/14,3.0,"['email', 'phone']",t,,151.21283183729554,2.5,5.0,3,1,365,3.0,,15,15,08/12/24,14,4.95,4.91,5.0,4.73,3,0,1.31
9392,20241200000000.0,04/02/15,1.0,['phone'],t,,151.2972626,2.0,3.0,90,90,365,90.0,,28,88,08/12/24,1,5.0,5.0,5.0,4.67,1,0,0.19
9393,20241200000000.0,06/01/13,1.0,"['email', 'phone']",t,,151.2641190520258,1.0,3.0,6,4,28,6.1,,8,8,08/12/24,5,5.0,5.0,5.0,5.0,1,0,0.42
9394,20241200000000.0,19/01/16,2.0,"['email', 'phone']",t,,151.2253499,1.5,1.0,3,1,1125,3.0,,1,17,08/12/24,15,4.93,4.87,4.87,4.8,1,0,1.31
9395,20241200000000.0,05/01/20,51.0,"['email', 'phone']",t,,151.2138414,1.0,2.0,21,21,365,21.0,,0,26,08/12/24,14,4.58,4.58,4.95,4.68,26,0,1.06
9396,20241200000000.0,03/08/15,2.0,"['email', 'phone']",t,,151.28784,1.0,1.0,21,21,35,21.0,,0,46,08/12/24,2,5.0,5.0,5.0,5.0,2,0,0.26
9397,20241200000000.0,14/07/15,37.0,"['email', 'phone', 'work_email']",t,,151.16653,1.0,3.0,1,2,365,15.7,,0,0,08/12/24,13,5.0,4.85,4.95,4.8,36,0,1.14
9398,20241200000000.0,04/06/23,1.0,['phone'],t,,151.21188759795064,1.0,1.0,90,90,365,90.0,,29,89,08/12/24,0,2.0,2.5,3.0,2.0,1,1,0.11
9399,20241200000000.0,03/06/23,10.0,"['email', 'phone']",t,,151.27008255762755,2.0,2.0,5,5,90,5.0,,2,27,08/12/24,8,5.0,5.0,4.92,4.67,9,0,0.75
9400,20241200000000.0,26/09/22,26.0,"['email', 'phone']",t,,151.2134974,,,7,7,1125,7.0,,0,0,08/12/24,2,5.0,5.0,5.0,5.0,17,1,0.18
9401,20241200000000.0,08/09/15,1.0,"['email', 'phone']",t,,151.2452,1.0,1.0,5,4,730,6.9,,15,38,08/12/24,15,4.71,4.71,5.0,4.47,1,0,1.07
9402,20241200000000.0,25/05/20,11.0,"['email', 'phone', 'work_email']",t,,151.224415,1.0,3.0,2,2,90,13.6,,4,49,08/12/24,16,4.94,4.91,4.88,4.84,11,0,1.76
9403,20241200000000.0,18/06/15,9.0,"['email', 'phone']",t,,151.2099,1.0,1.0,1,1,1,1.0,,13,73,08/12/24,19,4.5,4.27,4.55,4.45,9,5,1.25
9404,20241200000000.0,08/09/14,1.0,"['email', 'phone']",t,,151.2187445908785,2.0,4.0,2,2,1125,2.0,,7,38,08/12/24,16,4.95,4.91,4.91,4.77,1,0,1.25
9405,20241200000000.0,05/12/17,1.0,"['email', 'phone']",t,,151.2631562591193,,,8,8,180,8.0,,0,0,08/12/24,3,5.0,5.0,5.0,4.86,1,1,0.41
9406,20241200000000.0,10/12/11,1.0,"['email', 'phone']",t,,151.16552435721627,,,2,2,7,2.0,,1,1,08/12/24,8,4.88,4.88,5.0,4.65,1,0,0.97
9407,20241200000000.0,13/06/23,1.0,['phone'],t,,151.1581277753392,2.0,4.0,21,2,365,17.9,,10,37,08/12/24,33,4.87,4.69,4.96,4.85,1,0,3.16
9408,20241200000000.0,11/03/16,1.0,"['email', 'phone']",t,,151.19019,1.0,1.0,2,2,1125,9.0,,10,22,08/12/24,16,4.44,4.13,4.56,4.31,1,0,2.11
9409,20241200000000.0,14/04/23,59.0,"['email', 'phone']",t,,151.20459,2.0,2.0,1,1,1125,1.0,,12,48,08/12/24,24,4.79,4.92,4.96,4.79,53,0,2.29
9410,20241200000000.0,29/05/14,1.0,"['email', 'phone']",t,,151.1732529697701,1.0,2.0,2,2,1125,2.0,,0,3,08/12/24,48,4.96,4.87,4.99,4.82,1,0,3.82
9411,20241200000000.0,13/03/14,1.0,"['email', 'phone']",t,,151.1903471,1.0,1.0,1,1,220,1.0,,17,47,08/12/24,29,4.9,4.82,4.92,4.58,1,0,2.37
9412,20241200000000.0,14/04/23,59.0,"['email', 'phone']",t,,151.20404,1.0,2.0,1,1,365,1.0,,16,70,08/12/24,31,4.48,4.58,4.87,4.39,53,0,3.1
9413,20241200000000.0,14/04/23,59.0,"['email', 'phone']",t,,151.2026615777104,1.0,2.0,1,1,365,1.0,,14,74,08/12/24,18,5.0,4.94,4.94,4.89,53,0,1.86
9414,20241200000000.0,14/04/23,59.0,"['email', 'phone']",t,,151.20433570098237,1.0,2.0,1,1,1125,1.0,,15,62,08/12/24,32,4.52,4.64,4.82,4.48,53,0,1.79
9415,20241200000000.0,18/10/12,1.0,"['email', 'phone']",t,,151.28786625678038,1.0,1.0,1,1,365,1.1,,19,79,08/12/24,1,5.0,5.0,5.0,5.0,1,0,1.0
9416,20241200000000.0,16/06/21,66.0,"['email', 'phone']",t,,151.19823052073647,3.0,3.0,2,2,99,16.2,,8,24,08/12/24,29,4.58,4.69,4.62,4.42,53,0,2.7
9417,20241200000000.0,01/08/16,36.0,"['email', 'phone']",t,,151.10866,2.5,6.0,2,2,365,2.0,,19,79,08/12/24,2,5.0,4.67,5.0,5.0,30,0,0.17
9418,20241200000000.0,14/04/13,4.0,"['email', 'phone', 'work_email']",t,,151.1411617,1.0,1.0,28,4,90,27.2,,0,1,08/12/24,55,4.87,4.6,4.97,4.94,4,4,4.37
9419,20241200000000.0,04/08/14,1.0,"['email', 'phone']",t,,151.3315497745939,1.0,3.0,2,2,90,2.0,,9,61,08/12/24,26,4.97,4.97,5.0,4.89,1,0,2.06
9420,20241200000000.0,06/11/21,1.0,"['email', 'phone']",t,,151.2270748,1.0,2.0,5,5,90,5.0,,12,55,08/12/24,14,4.78,4.67,4.94,4.61,1,0,1.27
9421,20241200000000.0,26/04/10,51.0,"['email', 'phone']",t,,151.2743915,2.0,3.0,2,2,365,2.5,,7,35,08/12/24,18,4.47,4.47,4.89,4.26,47,0,1.16
9422,20241200000000.0,21/11/18,56.0,"['email', 'phone', 'work_email']",t,,151.22376,,,14,4,499,4.0,,0,0,08/12/24,2,5.0,4.5,4.5,5.0,45,0,0.24
9423,20241200000000.0,04/06/14,0.0,"['email', 'phone']",t,,151.29218,,,90,90,365,90.0,,0,0,08/12/24,0,,,,,75,0,
9424,20241200000000.0,19/02/20,21.0,"['email', 'phone']",t,,151.18428593707617,1.0,2.0,2,2,1125,2.0,,18,60,08/12/24,4,4.43,4.57,4.71,4.43,20,0,0.5
9425,20241200000000.0,16/06/21,66.0,"['email', 'phone']",t,,151.1964,1.0,1.0,2,2,99,16.8,,9,59,08/12/24,25,4.66,4.63,4.66,4.59,53,0,1.8
9426,20241200000000.0,03/03/17,1.0,"['email', 'phone']",f,,151.10531,1.0,1.0,2,2,365,2.0,,6,28,08/12/24,12,4.15,4.54,4.77,4.38,1,0,0.75
9427,20241200000000.0,05/10/11,1.0,"['email', 'phone']",t,,151.13944,1.0,1.0,90,90,365,90.0,,30,90,08/12/24,0,,,,,1,0,
9428,20241200000000.0,06/10/14,3.0,"['email', 'phone']",t,,151.2364077,1.0,4.0,2,2,1125,2.0,,1,36,08/12/24,24,4.81,4.89,4.92,4.81,3,0,2.08
9429,20241200000000.0,12/07/15,9.0,"['email', 'phone', 'work_email']",t,,151.1255,2.0,3.0,2,2,365,2.0,,2,62,08/12/24,3,4.29,4.14,4.43,4.29,9,0,0.48
9430,20241200000000.0,06/06/23,1.0,['phone'],t,,151.0156047952665,1.0,1.0,3,3,90,3.0,,13,55,08/12/24,29,4.94,4.97,4.91,4.88,1,1,2.36
9431,20241200000000.0,22/11/22,2.0,['phone'],t,,151.0062362,1.0,1.0,1,1,365,1.0,,14,14,08/12/24,27,4.89,4.93,4.96,4.81,2,0,1.56
9432,20241200000000.0,06/01/16,1.0,"['email', 'phone', 'work_email']",t,,151.26187433464705,1.0,1.0,1,1,730,1.0,,12,53,08/12/24,52,4.85,4.78,4.91,4.72,1,0,3.92
9433,20241200000000.0,15/03/16,15.0,"['email', 'phone']",t,,151.2424171,1.0,3.0,1,1,1,2.1,,9,66,08/12/24,13,4.85,4.85,4.81,4.69,3,0,1.45
9434,20241200000000.0,22/02/15,1.0,"['email', 'phone', 'work_email']",t,,151.24398362577645,2.0,2.0,2,2,365,2.0,,1,12,08/12/24,6,5.0,5.0,5.0,4.88,1,0,0.49
9435,20241200000000.0,29/06/21,1.0,['phone'],f,,151.26225147943092,1.0,1.0,1,1,365,1.0,,19,59,08/12/24,5,4.42,4.25,4.83,4.0,1,0,0.72
9436,20241200000000.0,09/06/23,1.0,"['email', 'phone']",t,,151.13747,1.0,7.0,1,1,1125,1.0,,16,35,08/12/24,36,4.67,4.61,4.69,4.69,1,0,2.71
9437,20241200000000.0,14/06/23,4.0,"['email', 'phone']",t,,151.19707622242782,2.0,3.0,3,3,365,3.0,,4,29,08/12/24,27,4.73,4.46,4.98,4.61,4,0,2.37
9438,20241200000000.0,14/06/23,4.0,"['email', 'phone']",t,,151.20956674218178,2.0,2.0,4,4,365,4.0,,9,55,08/12/24,29,4.9,4.71,5.0,4.79,4,0,2.57
9439,20241200000000.0,25/01/15,1.0,"['email', 'phone', 'work_email']",t,,151.17822,1.0,1.0,2,2,66,2.0,,2,62,08/12/24,19,5.0,5.0,5.0,4.95,1,1,1.47
9440,20241200000000.0,25/04/19,60.0,"['email', 'phone']",t,,151.2141017,2.0,2.0,2,2,365,2.3,,6,17,08/12/24,31,4.62,4.28,4.87,4.53,54,0,2.67
9441,20241200000000.0,26/09/22,26.0,"['email', 'phone']",t,,151.24780432122725,,,90,90,1125,90.0,,0,0,08/12/24,1,5.0,5.0,5.0,5.0,17,1,0.12
9442,20241200000000.0,26/09/22,26.0,"['email', 'phone']",t,,151.13586992368718,,,90,90,1125,90.0,,0,0,08/12/24,1,4.57,5.0,5.0,4.57,17,1,0.42
9443,20241200000000.0,16/02/16,1.0,"['email', 'phone']",t,,151.2472684,1.0,1.0,2,2,1125,2.0,,5,20,08/12/24,6,5.0,4.83,5.0,5.0,1,1,2.77
9444,20241200000000.0,19/06/13,1.0,"['email', 'phone']",f,,151.29013,2.5,4.0,90,90,1125,90.0,,23,83,08/12/24,0,,,,,1,0,
9445,20241200000000.0,03/01/17,26.0,"['email', 'phone']",t,,151.20788,2.0,3.0,1,1,1125,2.9,,3,48,08/12/24,69,4.84,4.77,4.95,4.68,18,0,5.89
9446,20241200000000.0,29/04/16,12.0,"['email', 'phone']",t,,151.21234923862303,1.0,1.0,1,2,365,2.3,,12,72,08/12/24,40,4.85,4.82,4.96,4.84,12,0,3.69
9447,20241200000000.0,04/03/20,1.0,['phone'],t,,151.1139517,1.0,2.0,90,90,1125,90.0,,30,90,08/12/24,0,5.0,4.0,5.0,4.0,1,0,0.06
9448,20241200000000.0,08/06/23,1.0,"['email', 'phone']",t,,151.23452112699889,1.0,1.0,1,1,1125,1.4,,16,47,08/12/24,65,4.68,4.8,4.78,4.65,1,0,6.91
9449,20241200000000.0,10/07/13,237.0,"['email', 'phone', 'work_email']",t,,151.25233,2.0,6.0,1,1,4,3.7,,4,4,08/12/24,8,4.75,4.88,4.88,4.75,179,0,0.72
9450,20241200000000.0,05/01/20,51.0,"['email', 'phone']",t,,150.8654262,3.0,5.0,21,2,365,18.7,,4,64,08/12/24,6,4.5,4.5,5.0,4.5,26,0,0.57
9451,20241200000000.0,22/12/16,109.0,['phone'],t,,151.24416,2.0,4.0,3,3,365,12.7,,1,28,08/12/24,1,4.82,4.82,4.91,4.55,63,1,0.63
9452,20241200000000.0,08/08/11,1.0,"['email', 'phone']",t,,151.29031906977113,1.0,1.0,3,3,60,3.0,,11,38,08/12/24,2,5.0,5.0,5.0,4.8,1,0,0.31
9453,20241200000000.0,10/02/14,1.0,"['email', 'phone']",t,,151.09569,1.0,1.0,2,2,1125,2.0,,1,43,08/12/24,30,4.78,4.61,4.93,4.71,1,0,2.65
9454,20241200000000.0,19/09/16,4.0,"['email', 'phone', 'work_email']",t,,151.22567139565945,,,4,4,365,4.0,,3,3,08/12/24,7,5.0,4.86,5.0,4.71,3,0,0.92
9455,20241200000000.0,29/07/14,1.0,"['email', 'phone']",t,,151.2672824,1.5,3.0,2,2,365,2.0,,11,56,08/12/24,14,4.75,4.8,5.0,4.75,1,0,1.22
9456,20241200000000.0,24/04/19,1.0,"['email', 'phone', 'work_email']",t,,151.22588893068848,1.0,1.0,3,3,365,3.0,,28,54,08/12/24,34,4.88,4.88,4.93,4.75,1,0,3.34
9457,20241200000000.0,28/04/16,1.0,"['email', 'phone']",t,,151.1067569,1.0,5.0,1,1,1125,1.0,,5,54,08/12/24,115,4.83,4.88,4.96,4.72,1,0,9.01
9458,20241200000000.0,13/03/15,18.0,"['email', 'phone']",t,,151.13521,1.0,1.0,90,90,365,90.0,,30,90,08/12/24,5,4.8,5.0,5.0,5.0,16,15,0.65
9459,20241200000000.0,27/06/17,54.0,"['email', 'phone', 'work_email']",t,,151.1088872016176,2.0,2.0,2,2,1125,4.0,,16,76,08/12/24,13,4.32,4.32,4.63,4.26,37,0,1.11
9460,20241200000000.0,04/06/14,0.0,"['email', 'phone']",t,,151.28814,1.0,3.0,7,7,182,7.0,,0,47,08/12/24,2,4.67,4.33,4.33,4.33,75,0,0.23
9461,20241200000000.0,28/09/13,1.0,"['email', 'phone']",t,,151.19731,2.5,3.0,4,3,7,4.0,,7,7,08/12/24,0,5.0,5.0,5.0,5.0,1,0,0.07
9462,20241200000000.0,25/04/19,60.0,"['email', 'phone']",t,,151.18052,1.0,1.0,3,2,365,2.3,,17,62,08/12/24,29,4.77,4.67,4.95,4.77,54,0,2.57
9463,20241200000000.0,17/02/13,4.0,"['email', 'phone', 'work_email']",t,,151.23811,1.5,4.0,90,7,365,85.3,,12,12,08/12/24,1,5.0,4.67,5.0,4.67,1,0,0.2
9464,20241200000000.0,19/02/20,21.0,"['email', 'phone']",t,,151.18582194065468,,,2,2,365,2.0,,30,90,08/12/24,7,4.79,4.43,5.0,4.57,20,0,0.79
9465,20241200000000.0,10/01/12,2.0,"['email', 'phone']",t,,151.15325128783573,2.5,3.0,90,90,365,90.0,,23,83,08/12/24,1,5.0,4.5,5.0,4.5,1,0,0.14
9466,20241200000000.0,09/06/23,8.0,"['email', 'phone']",t,,151.07221,2.0,2.0,1,1,1125,13.1,,29,83,08/12/24,19,4.54,4.63,4.96,4.58,8,0,1.67
9467,20241200000000.0,01/06/17,2.0,"['email', 'phone']",t,,151.22569,1.0,1.0,90,90,365,90.0,,6,66,08/12/24,0,,,,,2,2,
9468,20241200000000.0,03/04/16,2.0,"['email', 'phone']",t,,151.11361425057933,3.5,5.0,10,5,28,9.9,,6,6,08/12/24,1,5.0,5.0,5.0,4.0,2,0,0.09
9469,20241200000000.0,02/06/23,1.0,"['email', 'phone']",t,,151.13387115836284,,,90,90,1125,90.0,,11,30,08/12/24,4,5.0,4.83,5.0,4.83,1,0,0.34
9470,20241200000000.0,09/06/23,1.0,"['email', 'phone']",t,,151.0291921,2.0,6.0,2,1,30,2.0,,22,73,08/12/24,21,4.66,4.66,4.86,4.69,1,0,1.74
9471,20241200000000.0,29/09/21,1.0,['phone'],t,,150.95090456306934,1.0,1.0,2,2,1125,2.0,,9,25,08/12/24,43,4.9,4.85,4.92,4.92,1,0,4.07
9472,20241200000000.0,10/05/23,22.0,"['email', 'phone']",t,,150.9153039,1.0,3.0,2,2,60,2.0,,15,75,08/12/24,13,4.59,4.72,4.72,4.41,20,2,1.66
9473,20241200000000.0,23/03/19,13.0,"['email', 'phone']",t,,151.16828955709934,1.5,1.0,1,1,14,1.0,,5,30,08/12/24,64,4.89,4.92,4.99,4.91,13,5,5.9
9474,20241200000000.0,31/12/20,31.0,"['email', 'phone']",t,,151.21432,2.0,3.0,1,1,365,2.9,,24,76,08/12/24,71,4.77,4.76,4.89,4.72,22,0,4.19
9475,20241200000000.0,17/12/18,17.0,"['email', 'phone']",t,,151.2775919213891,1.0,2.0,3,1,365,3.1,,13,45,08/12/24,43,4.92,5.0,4.94,4.87,17,0,3.99
9476,20241200000000.0,22/02/14,9.0,"['email', 'phone']",t,,151.20604,1.0,1.0,1,1,365,1.0,,6,12,08/12/24,8,4.63,4.63,4.81,4.63,7,0,0.89
9477,20241200000000.0,13/03/19,1.0,['phone'],t,,151.0365602,1.0,2.0,1,1,21,1.0,,8,41,08/12/24,49,4.94,4.85,4.95,4.82,1,0,4.34
9478,20241200000000.0,16/08/20,7.0,['phone'],t,,151.14228,1.0,2.0,25,20,1125,24.7,,0,55,08/12/24,2,5.0,5.0,5.0,4.5,7,0,0.36
9479,20241200000000.0,27/05/14,63.0,"['email', 'phone']",t,,151.2591260599673,1.0,1.0,5,4,365,9.6,,6,18,08/12/24,3,4.86,5.0,5.0,4.71,59,0,0.46
9480,20241200000000.0,03/09/14,1.0,"['email', 'phone']",t,,151.25558,2.0,4.0,6,6,1125,6.2,,5,11,08/12/24,5,5.0,4.6,5.0,5.0,1,0,0.44
9481,20241200000000.0,25/04/23,3.0,"['email', 'phone']",t,,151.20208020712727,1.0,3.0,2,2,1125,2.0,,12,43,08/12/24,39,4.68,4.67,4.74,4.56,3,0,3.74
9482,20241200000000.0,10/07/13,237.0,"['email', 'phone', 'work_email']",t,,151.2460406772603,,,90,90,3,90.0,,0,0,08/12/24,5,4.7,4.8,4.6,4.2,179,0,0.67
9483,20241200000000.0,15/06/23,1.0,"['email', 'phone']",t,,150.68331,1.0,4.0,1,1,99,1.0,,21,62,08/12/24,9,5.0,4.9,5.0,4.8,1,1,0.7
9484,20241200000000.0,05/03/17,1.0,"['email', 'phone', 'work_email']",t,,150.8883105,2.5,4.0,2,2,1125,2.0,,15,49,08/12/24,8,4.7,4.85,4.95,4.7,1,0,1.13
9485,20241200000000.0,25/02/17,9.0,"['email', 'phone']",t,,150.93446557780217,3.0,7.0,3,3,365,3.0,,15,21,08/12/24,5,4.8,4.6,4.6,4.4,4,0,0.47
9486,20241200000000.0,25/02/17,9.0,"['email', 'phone']",t,,150.93855130628378,2.0,6.0,3,2,1125,3.0,,21,53,08/12/24,3,5.0,4.6,4.6,4.0,4,0,0.29
9487,20241200000000.0,10/01/17,1.0,"['email', 'phone']",t,,150.96512931835807,1.0,2.0,1,3,1125,3.4,,8,48,08/12/24,26,4.93,4.95,4.95,4.88,1,0,2.35
9488,20241200000000.0,13/12/22,1.0,"['email', 'phone']",t,,151.13368,1.0,3.0,2,2,1125,2.0,,6,33,08/12/24,17,4.5,4.4,4.75,4.15,1,0,1.36
9489,20241200000000.0,08/02/22,1.0,['phone'],f,,150.91918806492495,1.0,4.0,1,1,14,1.0,,14,74,08/12/24,8,4.93,5.0,5.0,4.87,1,0,0.86
9490,20241200000000.0,13/04/23,2.0,"['email', 'phone']",t,,151.29775633761122,1.0,2.0,1,1,365,1.0,,21,81,08/12/24,9,4.93,4.86,4.93,4.79,2,0,1.0
9491,20241200000000.0,31/12/20,31.0,"['email', 'phone']",t,,151.21268306646954,1.0,2.0,1,1,365,3.4,,17,77,08/12/24,38,4.82,4.72,4.94,4.68,22,0,3.84
9492,20241200000000.0,19/02/20,21.0,"['email', 'phone']",t,,151.09225,2.0,3.0,2,2,1125,2.0,,29,89,08/12/24,0,5.0,5.0,5.0,5.0,20,0,0.29
9493,20241200000000.0,13/07/18,30.0,"['email', 'phone']",t,,151.08642718945313,1.0,3.0,10,10,365,10.0,,26,86,08/12/24,0,4.5,3.5,5.0,4.5,30,25,0.12
9494,20241200000000.0,30/10/18,3.0,"['email', 'phone']",t,,151.14184,1.0,3.0,2,2,1125,2.0,,7,33,08/12/24,19,4.45,4.55,4.86,4.45,3,0,1.27
9495,20241200000000.0,26/05/14,1.0,"['email', 'phone']",t,,150.9347112,1.0,2.0,1,1,365,1.0,,29,89,08/12/24,0,,,,,1,1,
9496,20241200000000.0,22/06/23,2.0,"['email', 'phone']",t,,151.27501,1.0,1.0,1,1,1125,1.0,,24,28,08/12/24,0,,,,,2,1,
9497,20241200000000.0,18/02/13,7.0,"['email', 'phone', 'work_email']",t,,151.2854185,1.0,3.0,2,2,28,2.0,,3,13,08/12/24,1,5.0,5.0,5.0,5.0,2,1,0.48
9498,20241200000000.0,04/01/16,1.0,['phone'],t,,151.11756093800068,2.0,3.0,2,2,365,2.0,,11,30,08/12/24,17,5.0,4.95,4.95,4.76,1,0,1.54
9499,20241200000000.0,27/06/17,54.0,"['email', 'phone', 'work_email']",t,,151.07629649309524,1.0,2.0,2,2,1125,4.0,,21,81,08/12/24,17,4.52,4.52,4.74,4.7,37,0,1.33
9500,20241200000000.0,10/05/23,22.0,"['email', 'phone']",t,,150.9153039,1.0,5.0,2,2,1125,2.0,,17,62,08/12/24,26,4.76,4.63,4.95,4.61,20,2,2.32
9501,20241200000000.0,19/01/19,1.0,"['email', 'phone']",t,,151.2144823,,,21,21,44,21.0,,0,0,08/12/24,0,,,,,1,0,
9502,20241200000000.0,02/03/12,1.0,"['email', 'phone', 'work_email']",t,,151.18433667668984,2.0,2.0,90,10,365,86.9,,11,11,08/12/24,0,,,,,1,0,
9503,20241200000000.0,27/12/15,1.0,"['email', 'phone', 'work_email']",t,,151.22672727168197,2.0,4.0,4,3,7,4.0,,12,45,08/12/24,0,,,,,1,0,
9504,20241200000000.0,17/06/23,2.0,"['email', 'phone']",t,,150.8799269723881,2.0,4.0,3,3,365,3.0,,17,49,08/12/24,34,4.63,4.59,4.76,4.61,1,0,2.62
9505,20241200000000.0,05/04/22,31.0,"['email', 'phone']",t,,151.2138414,1.0,1.0,21,2,2,18.5,,4,43,08/12/24,9,4.33,4.22,4.78,4.22,20,0,0.77
9506,20241200000000.0,23/07/15,1.0,"['email', 'phone']",t,,151.28365726575925,1.0,2.0,90,17,90,86.0,,17,17,08/12/24,2,5.0,4.6,5.0,4.6,1,0,0.3
9507,20241200000000.0,02/02/19,1.0,['phone'],t,,151.1055056,1.0,1.0,5,1,365,2.7,,0,0,08/12/24,5,5.0,5.0,5.0,5.0,1,0,0.53
9508,20241200000000.0,23/06/23,1.0,"['email', 'phone']",t,,150.6702691,2.0,4.0,5,5,730,5.3,,20,37,08/12/24,2,5.0,5.0,5.0,5.0,1,0,0.18
9509,20241200000000.0,10/10/14,1.0,"['email', 'phone']",t,,151.04648723289202,1.0,1.0,3,3,31,3.0,,14,64,08/12/24,11,5.0,4.92,5.0,4.92,1,0,0.81
9510,20241200000000.0,08/08/16,15.0,"['email', 'phone']",t,,151.20203,1.5,3.0,5,5,1125,5.0,,0,6,08/12/24,25,4.85,4.83,4.9,4.68,13,0,2.47
9511,20241200000000.0,05/06/13,28.0,"['email', 'phone', 'work_email']",t,,151.2368485611643,1.0,2.0,14,7,365,12.9,,14,20,08/12/24,7,4.0,3.69,4.08,3.85,24,0,0.75
9512,20241200000000.0,20/08/10,1.0,"['email', 'phone']",t,,151.22894,2.0,4.0,3,1,21,3.0,,5,12,08/12/24,5,5.0,4.92,5.0,5.0,1,0,0.69
