,id,scrape_id,host_id,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
3933,38459531,20241200000000.0,262383677,2019-05-17,f,8.0,9.0,"['email', 'phone']",t,t,Botany Bay,,-33.9472,151.19674,1,2.0,4.0,1.0,$19.00,333,334,333,333,334,334,333.0,334.0,,t,29,59,89,364,08/12/24,3,0,0,4.67,5.0,4.67,5.0,5.0,4.67,4.67,t,8,0,8,0,0.05
3934,38471474,20241200000000.0,87805691,2016-03-08,,6.0,8.0,"['email', 'phone']",t,t,Sydney,,-33.86949,151.1975,1,,,,,90,1125,90,90,1125,1125,90.0,1125.0,,t,0,0,0,0,08/12/24,11,0,0,4.82,4.64,4.91,4.73,4.82,5.0,4.73,t,1,0,0,1,0.18
3939,37917139,20241200000000.0,116797766,2017-02-17,f,2.0,2.0,"['email', 'phone']",t,t,Warringah,,-33.72208,151.29616,2,1.0,1.0,1.0,$64.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,30,60,90,180,08/12/24,6,0,0,4.83,5.0,5.0,5.0,5.0,5.0,4.83,t,2,1,1,0,0.09
3940,37926029,20241200000000.0,287266984,2019-08-20,f,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.89355,151.19799,2,1.0,1.0,2.0,$125.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,29,59,89,180,08/12/24,0,0,0,,,,,,,,t,1,0,0,1,
3949,38568228,20241200000000.0,105772764,2016-01-12,f,3.0,3.0,"['email', 'phone']",t,t,Liverpool,,-33.92297,150.84605,11,3.0,3.0,5.0,$279.00,4,1125,2,4,1125,1125,3.8,1125.0,,t,8,37,67,238,08/12/24,30,6,0,4.47,4.3,4.27,4.53,4.77,4.53,4.1,t,3,3,0,0,0.5
3951,38607482,20241200000000.0,84572696,2016-07-18,f,3.0,3.0,"['email', 'phone']",t,t,Sydney,,-33.89096,151.19545,2,2.0,1.0,1.0,$80.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,30,60,90,91,08/12/24,0,0,0,,,,,,,,t,1,0,1,0,
3952,38609964,20241200000000.0,101790146,2016-10-30,f,1.0,4.0,"['email', 'work_email']",t,t,Sutherland Shire,,-34.00755,151.11003,2,1.0,2.0,2.0,$200.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,30,60,90,90,08/12/24,2,0,0,4.5,5.0,4.5,5.0,5.0,5.0,4.5,t,1,0,1,0,0.03
3956,38629693,20241200000000.0,262383677,2019-05-17,f,8.0,9.0,"['email', 'phone']",t,t,Rockdale,,-33.95239,151.10666,1,2.0,1.0,1.0,$19.00,333,334,333,333,334,334,333.0,334.0,,t,30,60,90,365,08/12/24,5,0,0,4.2,3.8,3.6,4.2,4.0,4.4,4.0,t,8,0,8,0,0.08
3958,38635071,20241200000000.0,214969949,2018-12-09,f,15.0,17.0,"['email', 'phone']",t,t,Manly,,-33.78832,151.28669,4,1.0,1.0,2.0,$435.00,1,45,1,3,45,45,1.5,45.0,,t,9,9,9,9,08/12/24,43,1,0,4.21,4.33,4.33,4.56,4.63,4.84,4.16,t,15,15,0,0,0.68
3959,38647706,20241200000000.0,295261066,2019-09-15,f,1.0,1.0,"['email', 'phone']",t,t,Botany Bay,,-33.92445,151.18815,2,1.0,1.0,1.0,$219.00,1,180,1,1,180,180,1.0,180.0,,t,14,41,58,324,08/12/24,10,0,0,4.6,5.0,5.0,4.7,4.5,4.7,4.8,t,1,0,0,0,0.33
3965,38032798,20241200000000.0,170276323,2018-01-27,t,1.0,1.0,"['email', 'phone']",t,t,The Hills Shire,,-33.70209,150.99445,2,1.0,1.0,1.0,$167.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,14,44,74,139,08/12/24,122,18,0,4.96,4.95,4.97,4.98,4.99,4.92,4.86,t,1,1,0,0,1.91
3969,38705765,20241200000000.0,26769987,2015-01-27,f,1.0,5.0,"['email', 'phone']",t,t,Woollahra,,-33.88250351,151.22239685058594,4,,2.0,,,3,8,20,20,20,20,20.0,20.0,,t,0,0,0,0,08/12/24,7,2,0,4.86,5.0,5.0,4.71,5.0,4.86,4.71,t,1,1,0,0,0.11
3971,38727485,20241200000000.0,264581288,2019-05-27,f,4.0,9.0,"['email', 'phone']",t,t,Sydney,,-33.87278,151.19476,1,2.0,1.0,1.0,$29.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,0,0,0,66,08/12/24,1,0,0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,t,1,0,0,1,0.02
3972,38740249,20241200000000.0,207438560,2018-05-08,f,4.0,4.0,['phone'],t,t,Sydney,,-33.8745,151.18356,4,1.0,1.0,2.0,$103.00,1,365,1,1,365,365,1.0,365.0,,t,3,15,28,303,08/12/24,183,52,1,4.31,4.41,4.18,4.67,4.75,4.66,4.36,t,3,3,0,0,2.88
3975,38784153,20241200000000.0,526140891,2023-07-16,f,123.0,268.0,"['email', 'phone']",t,t,Waverley,,-33.89656,151.26271,2,1.0,1.0,1.0,$105.00,2,1125,2,5,3,1125,3.1,162.6,,t,13,41,50,291,08/12/24,91,9,0,4.62,4.64,4.55,4.77,4.8,4.79,4.58,t,9,9,0,0,1.49
3986,38800445,20241200000000.0,249455928,2019-03-17,f,1.0,2.0,"['email', 'phone']",t,t,Pittwater,,-33.64961,151.31899,2,1.0,1.0,1.0,$450.00,4,28,2,4,1125,1125,4.0,1125.0,,t,8,12,12,12,08/12/24,9,1,0,4.78,4.67,4.67,5.0,4.89,4.89,4.44,t,1,1,0,0,0.15
3991,38827558,20241200000000.0,19146547,2014-07-30,f,1.0,1.0,"['email', 'phone']",t,t,Manly,,-33.79732,151.28577,2,1.0,1.0,1.0,$308.00,3,28,3,3,1125,1125,3.0,1125.0,,t,2,14,30,84,08/12/24,69,19,0,4.74,4.78,4.57,4.93,5.0,5.0,4.67,t,1,1,0,0,1.11
3992,38836792,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87715,151.21489,6,2.0,3.0,3.0,$673.00,3,365,2,21,365,365,14.0,365.0,,t,25,28,44,319,08/12/24,56,1,0,4.45,4.7,4.48,4.88,4.71,4.8,4.41,t,194,194,0,0,0.89
3993,38838081,20241200000000.0,158686073,2017-11-14,f,3.0,4.0,"['email', 'phone']",t,t,Sydney,,-33.86858,151.19262,8,1.5,2.0,4.0,"$2,442.00",90,1125,90,90,1125,1125,90.0,1125.0,,t,30,60,90,91,08/12/24,41,0,0,4.78,4.93,4.88,5.0,4.85,5.0,4.68,t,3,3,0,0,0.65
3994,38107829,20241200000000.0,24672315,2014-09-12,f,1.0,1.0,"['email', 'phone']",t,t,The Hills Shire,,-33.76362,150.96892,3,1.0,2.0,2.0,$71.00,100,100,100,100,1125,1125,100.0,1125.0,,t,27,57,87,177,08/12/24,8,0,0,4.38,3.88,4.38,4.63,4.88,4.25,4.5,t,1,0,0,1,0.13
3997,38116452,20241200000000.0,202151255,2018-07-13,f,1.0,2.0,"['email', 'phone']",t,t,Marrickville,,-33.91463,151.14191,2,1.0,0.0,1.0,$105.00,1,28,1,2,1125,1125,1.1,1125.0,,t,10,39,62,337,08/12/24,515,55,1,4.47,4.53,4.71,4.74,4.8,4.71,4.51,t,1,1,0,0,8.02
4000,38852504,20241200000000.0,297486770,2019-09-23,t,3.0,3.0,"['email', 'phone']",t,t,Waverley,,-33.88787,151.27349,2,1.0,0.0,1.0,$226.00,4,100,4,7,1125,1125,6.2,1125.0,,t,11,13,26,91,08/12/24,132,16,2,4.86,4.88,4.82,4.89,4.97,4.93,4.7,t,3,3,0,0,2.1
4004,38855404,20241200000000.0,99677747,2016-10-14,f,5.0,6.0,"['email', 'phone', 'work_email']",t,t,Ashfield,,-33.88901,151.13359,2,,1.0,,,1,1125,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,08/12/24,6,0,0,4.83,5.0,5.0,4.83,4.67,4.83,4.83,t,1,1,0,0,0.1
4007,38884452,20241200000000.0,154380740,2017-12-10,t,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.87654,151.18244,3,1.0,1.0,3.0,$178.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,20,48,78,353,08/12/24,139,19,1,4.66,4.68,4.51,4.89,4.94,4.92,4.5,t,1,1,0,0,2.2
4008,38889922,20241200000000.0,138797531,2017-05-07,f,1.0,1.0,['phone'],t,t,Sydney,,-33.90018,151.20559,2,1.0,0.0,1.0,$680.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,29,59,89,180,08/12/24,0,0,0,,,,,,,,t,1,1,0,0,
4011,38163978,20241200000000.0,116797766,2017-02-17,f,2.0,2.0,"['email', 'phone']",t,t,Warringah,,-33.72203,151.29681,4,1.0,2.0,2.0,$119.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,30,60,90,90,08/12/24,4,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.75,t,2,1,1,0,0.06
4013,38179816,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,North Sydney,,-33.82784271,151.22750854492188,4,2.0,2.0,2.0,$269.00,3,365,2,21,365,365,14.3,365.0,,t,18,48,67,342,08/12/24,55,8,1,4.27,4.4,4.07,4.78,4.49,4.82,4.22,t,194,194,0,0,0.86
4016,38214496,20241200000000.0,230571397,2018-12-13,f,2.0,2.0,"['email', 'phone']",t,t,Waverley,,-33.88832,151.26921,2,1.0,0.0,1.0,$200.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,3,6,15,65,08/12/24,118,24,2,4.8,4.76,4.69,4.84,4.9,4.98,4.69,t,2,2,0,0,1.91
4017,38220647,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.8838731,151.2084937,1,1.0,1.0,1.0,$129.00,4,365,1,3,365,365,2.9,365.0,,t,25,55,85,360,08/12/24,68,19,0,4.44,4.5,4.41,4.78,4.66,4.75,4.38,t,173,11,162,0,1.13
4018,38222830,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.8838731,151.2084937,2,1.0,1.0,1.0,$138.00,4,365,1,3,365,365,2.9,365.0,,t,23,53,83,358,08/12/24,74,17,2,4.38,4.5,4.11,4.62,4.38,4.78,4.32,t,173,11,162,0,1.16
4027,38982195,20241200000000.0,270132187,2019-06-20,f,48.0,70.0,"['email', 'phone']",t,t,Ashfield,,-33.88632,151.12504,2,1.0,0.0,1.0,$94.00,2,90,2,21,90,90,13.6,90.0,,t,13,43,73,348,08/12/24,104,16,1,4.49,4.64,4.33,4.79,4.83,4.71,4.33,t,46,46,0,0,1.67
4034,38294693,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.883917,151.2084847,2,1.0,1.0,1.0,$143.00,2,365,1,3,365,365,2.9,365.0,,t,29,59,89,364,08/12/24,80,7,0,4.29,4.49,4.34,4.66,4.53,4.88,4.31,t,173,11,162,0,1.26
4035,38294705,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.883917,151.2084847,1,1.0,1.0,1.0,$128.00,2,365,1,3,365,365,2.9,365.0,,t,26,56,86,361,08/12/24,145,37,2,4.52,4.58,4.35,4.77,4.67,4.86,4.56,t,173,11,162,0,2.3
4037,38300739,20241200000000.0,288743418,2019-08-25,f,180.0,226.0,"['email', 'phone']",t,t,Sydney,,-33.883917,151.2084847,2,1.0,1.0,1.0,$143.00,2,365,1,3,365,365,2.9,365.0,,t,14,44,74,349,08/12/24,189,50,1,4.48,4.66,4.34,4.79,4.68,4.88,4.51,t,173,11,162,0,2.97
4038,38302187,20241200000000.0,24721535,2014-11-12,f,76.0,101.0,"['email', 'phone', 'work_email']",t,t,Pittwater,,-33.59868,151.31842,8,3.0,3.0,5.0,$900.00,2,1125,2,5,1,1125,2.2,593.9,,t,7,16,35,123,08/12/24,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,70,70,0,0,0.02
4041,39306806,20241200000000.0,270132187,2019-06-20,f,48.0,70.0,"['email', 'phone']",t,t,Ashfield,,-33.88535,151.12316,4,1.0,1.0,2.0,$97.00,2,90,2,21,90,90,13.5,90.0,,t,8,38,60,311,08/12/24,136,23,1,4.5,4.77,4.52,4.88,4.8,4.77,4.4,t,46,46,0,0,2.17
4042,39307470,20241200000000.0,301789178,2019-12-10,t,1.0,1.0,"['email', 'phone', 'work_email']",t,t,Manly,,-33.79769,151.28035,2,1.0,1.0,1.0,$210.00,2,1125,2,4,1125,1125,2.0,1125.0,,t,2,11,15,71,08/12/24,170,40,2,4.94,4.91,4.95,4.96,4.98,4.96,4.86,t,1,1,0,0,2.73
4048,39015099,20241200000000.0,231902062,2018-12-22,t,1.0,1.0,"['email', 'phone']",t,t,The Hills Shire,,-33.77121735,151.02593994140625,2,,1.0,,,5,1125,5,5,1125,1125,5.0,1125.0,,t,1,1,1,1,08/12/24,46,7,0,4.96,4.98,4.98,5.0,5.0,4.98,4.96,t,1,1,0,0,0.73
4063,39136791,20241200000000.0,185783910,2018-04-23,f,52.0,86.0,"['email', 'phone']",t,t,Sydney,,-33.87288,151.20305,6,2.0,3.0,3.0,$317.00,3,90,2,21,90,90,13.6,90.0,,t,8,32,46,316,08/12/24,139,22,2,4.77,4.82,4.51,4.83,4.9,4.94,4.63,t,50,50,0,0,2.22
4067,39328771,20241200000000.0,29291898,2015-03-13,f,18.0,27.0,"['email', 'phone']",t,t,Canterbury,,-33.92775,151.06966,3,1.0,1.0,2.0,$120.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,30,60,90,270,08/12/24,15,0,0,4.53,4.47,4.53,4.93,4.67,4.4,4.47,t,16,1,15,0,0.24
4070,39338731,20241200000000.0,297977860,2019-09-25,f,6.0,7.0,"['phone', 'work_email']",t,t,Manly,,-33.80043,151.29304,2,1.0,1.0,1.0,$502.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,14,40,70,345,08/12/24,14,0,0,4.71,4.71,4.79,4.93,4.86,5.0,4.43,t,6,6,0,0,0.24
4071,39339173,20241200000000.0,297977860,2019-09-25,f,6.0,7.0,"['phone', 'work_email']",t,t,Manly,,-33.80119,151.29306,4,1.0,2.0,3.0,"$2,530.00",90,1125,90,90,1125,1125,90.0,1125.0,,t,0,0,0,66,08/12/24,1,0,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,t,6,6,0,0,0.02
4072,39339418,20241200000000.0,297977860,2019-09-25,f,6.0,7.0,"['phone', 'work_email']",t,t,Manly,,-33.80039,151.29243,2,1.0,1.0,0.0,$572.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,27,57,87,362,08/12/24,14,4,0,4.5,4.64,4.5,5.0,4.64,4.93,4.29,t,6,6,0,0,0.23
4073,39339619,20241200000000.0,297977860,2019-09-25,f,6.0,7.0,"['phone', 'work_email']",t,t,Manly,,-33.80071,151.29278,3,1.0,1.0,2.0,$417.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,19,49,79,354,08/12/24,7,1,0,4.43,4.57,4.57,5.0,5.0,5.0,4.29,t,6,6,0,0,0.11
4074,39176935,20241200000000.0,300584159,2019-06-10,t,3.0,3.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.05166,151.15335,2,1.0,1.0,1.0,$422.00,1,1125,1,1,999,999,1.0,999.0,,t,11,40,69,344,08/12/24,48,9,0,4.63,4.63,4.67,4.63,4.54,4.85,4.44,t,3,1,0,0,0.81
4076,39177275,20241200000000.0,300584159,2019-06-10,t,3.0,3.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.05218,151.15329,2,,1.0,,,1,1125,1,1,999,999,1.0,999.0,,t,10,40,70,345,08/12/24,2,0,0,4.5,5.0,4.5,4.5,4.5,5.0,4.5,t,3,1,0,0,0.06
4077,39177334,20241200000000.0,300584159,2019-06-10,t,3.0,3.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.05004,151.15493,4,,2.0,,,1,1125,1,1,999,999,1.0,999.0,,t,7,37,67,342,08/12/24,6,2,1,5.0,5.0,4.83,4.83,5.0,5.0,4.83,t,3,1,0,0,0.12
4081,39206375,20241200000000.0,300857062,2019-07-10,f,1.0,1.0,['phone'],f,t,Sutherland Shire,,-34.033,151.07383,2,1.0,1.0,1.0,$330.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,29,59,89,179,08/12/24,0,0,0,,,,,,,,t,1,0,1,0,
4083,39339728,20241200000000.0,297977860,2019-09-25,f,6.0,7.0,"['phone', 'work_email']",t,t,Manly,,-33.80186,151.29465,2,1.0,1.0,1.0,$378.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,14,36,62,209,08/12/24,17,3,0,4.41,4.53,4.18,4.94,4.76,5.0,4.24,t,6,6,0,0,0.28
4084,39340372,20241200000000.0,153800828,2017-08-10,t,1.0,1.0,"['email', 'phone']",t,t,Randwick,,-33.92475,151.24402,2,,,,,2,14,2,2,1125,1125,2.0,1125.0,,t,0,0,2,3,08/12/24,125,35,3,4.98,4.99,4.87,4.98,4.98,4.88,4.97,t,1,1,0,0,2.02
4091,39229023,20241200000000.0,187755171,2018-04-05,f,2.0,2.0,"['email', 'phone']",t,t,Bankstown,,-33.90964,151.0383,2,1.0,1.0,1.0,$48.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,0,0,26,116,08/12/24,1,0,0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,t,2,0,2,0,0.02
4095,39254779,20241200000000.0,301172930,2019-09-10,f,3.0,11.0,"['email', 'phone']",t,t,Bankstown,,-33.90208,151.00007,2,,1.0,,,1,1125,1,1,1125,1125,1.0,1125.0,,t,21,51,81,155,08/12/24,138,3,0,4.3,4.38,4.37,4.63,4.64,4.3,4.3,t,3,0,3,0,2.34
4097,39255054,20241200000000.0,301172930,2019-09-10,f,3.0,11.0,"['email', 'phone']",t,t,Bankstown,,-33.90141,151.00138,4,,1.0,,,1,1125,1,1,1125,1125,1.0,1125.0,,t,5,35,65,208,08/12/24,46,2,0,4.41,4.57,4.35,4.76,4.65,4.31,4.22,t,3,0,3,0,0.74
4103,39376473,20241200000000.0,187755171,2018-04-05,f,2.0,2.0,"['email', 'phone']",t,t,Auburn,,-33.88447,151.03966,2,,,,,90,1125,90,90,1125,1125,90.0,1125.0,,t,30,31,31,69,08/12/24,2,0,0,5.0,5.0,4.5,5.0,5.0,5.0,4.0,t,2,0,2,0,0.03
4105,39383203,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Manly,,-33.79621,151.28742,4,2.0,2.0,2.0,$450.00,3,365,2,21,365,365,13.9,365.0,,t,3,10,40,315,08/12/24,83,7,0,4.27,4.41,4.05,4.41,4.43,4.9,4.2,t,194,194,0,0,1.33
4106,39389229,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.8801918,151.1801300048828,2,1.0,0.0,1.0,$151.00,3,365,2,21,365,365,13.9,365.0,,t,16,21,21,295,08/12/24,67,12,2,4.57,4.75,4.6,4.63,4.61,4.79,4.4,t,194,194,0,0,1.07
4107,39406151,20241200000000.0,57217315,2016-03-02,t,2.0,3.0,"['email', 'phone']",t,t,Manly,,-33.79731,151.27788,4,1.0,2.0,2.0,$285.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,7,7,7,7,08/12/24,36,10,1,4.83,4.89,4.86,4.94,4.92,4.89,4.81,t,1,1,0,0,0.59
4110,39782725,20241200000000.0,272628532,2019-01-07,f,8.0,8.0,"['email', 'phone']",t,t,Willoughby,,-33.79646,151.16774,1,1.5,1.0,0.0,$45.00,200,200,200,200,200,200,200.0,200.0,,t,29,59,89,364,08/12/24,3,0,0,4.33,4.33,4.0,4.67,5.0,4.67,4.33,t,7,0,7,0,0.05
4114,39822989,20241200000000.0,45127956,2015-09-26,f,2.0,3.0,"['email', 'phone']",t,t,Willoughby,,-33.80558,151.20395,4,1.0,2.0,2.0,$350.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,30,60,90,270,08/12/24,0,0,0,,,,,,,,t,1,1,0,0,
4124,39469833,20241200000000.0,21074022,2014-08-09,t,3.0,3.0,"['email', 'phone', 'work_email']",t,t,Sutherland Shire,,-34.08522,151.14835,4,1.0,2.0,4.0,$496.00,2,1125,2,3,1125,1125,2.3,1125.0,,t,3,19,49,99,08/12/24,106,27,2,4.92,4.95,4.85,4.93,4.97,4.99,4.74,t,3,3,0,0,1.73
4125,39470907,20241200000000.0,33618835,2015-05-18,f,2.0,2.0,"['email', 'phone']",t,t,Sutherland Shire,,-34.0831642,151.1553192,6,2.0,3.0,4.0,$455.00,2,28,2,4,1125,1125,2.1,1125.0,,t,3,17,26,67,08/12/24,32,22,2,4.91,4.84,4.75,4.91,4.94,5.0,4.78,t,2,2,0,0,0.55
4129,39843217,20241200000000.0,45882650,2015-06-10,f,5.0,7.0,"['email', 'phone', 'work_email']",t,t,Penrith,,-33.75766,150.66291,6,2.0,3.0,4.0,$243.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,2,10,22,103,08/12/24,66,16,2,4.86,4.89,4.82,4.92,4.92,4.88,4.89,t,4,4,0,0,1.59
4130,39843269,20241200000000.0,21151187,2014-09-09,f,33.0,35.0,"['email', 'phone']",t,t,Sydney,,-33.87214,151.22322,2,,,,,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,08/12/24,44,15,0,4.66,4.75,4.68,4.93,4.91,4.82,4.64,t,32,29,3,0,0.72
4131,39845118,20241200000000.0,226913216,2018-11-21,f,56.0,69.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.8632,151.2082,2,,,,,365,365,3,3,60,301,3.0,84.4,,t,0,0,0,0,08/12/24,6,2,0,4.0,4.67,4.5,4.33,3.83,5.0,3.83,t,45,45,0,0,0.1
4133,39870205,20241200000000.0,226913216,2018-11-21,f,56.0,69.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87491,151.19597,2,,1.0,,,365,365,4,4,60,499,4.0,274.5,,t,0,0,0,0,08/12/24,4,3,0,4.75,5.0,4.75,4.5,5.0,5.0,4.5,t,45,45,0,0,0.07
4135,39480065,20241200000000.0,146560555,2017-08-18,f,1.0,1.0,"['email', 'phone']",t,t,Sydney,,-33.86426,151.21144,2,1.5,1.0,1.0,$250.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,30,60,90,91,08/12/24,11,0,0,4.64,4.64,4.36,4.91,4.91,5.0,4.45,t,1,0,1,0,0.18
4139,39493919,20241200000000.0,303393560,2019-10-20,f,5.0,9.0,"['email', 'phone']",t,t,Auburn,,-33.83619,151.04047,2,1.0,1.0,1.0,$51.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,21,33,63,153,08/12/24,74,23,2,4.69,4.8,4.73,4.96,4.92,4.51,4.72,t,5,0,5,0,1.2
4140,39494013,20241200000000.0,272628532,2019-01-07,f,8.0,8.0,"['email', 'phone']",t,t,Willoughby,,-33.79688,151.1696,1,1.5,1.0,0.0,$45.00,200,200,200,200,200,200,200.0,200.0,,t,30,60,90,365,08/12/24,9,0,0,4.67,4.67,4.67,4.44,4.67,4.89,4.67,t,7,0,7,0,0.14
4141,39509437,20241200000000.0,297512659,2019-09-23,f,19.0,27.0,"['email', 'phone']",t,t,Ryde,,-33.78068,151.11272,2,1.0,1.0,1.0,$329.00,2,365,2,4,999,999,2.6,999.0,,t,13,43,73,348,08/12/24,111,5,0,4.62,4.67,4.56,4.64,4.72,4.76,4.56,t,6,6,0,0,1.95
4144,39874815,20241200000000.0,226913216,2018-11-21,f,56.0,69.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.8603,151.20208,4,1.0,2.0,2.0,$324.00,5,365,4,4,499,499,4.0,499.0,,t,11,11,11,11,08/12/24,28,16,1,4.46,4.71,4.75,4.46,4.64,4.93,4.46,t,45,45,0,0,0.47
4151,39512702,20241200000000.0,303564503,2019-10-21,f,1.0,1.0,"['email', 'phone']",t,t,Mosman,,-33.82371521,151.24952697753906,6,3.0,3.0,4.0,$980.00,10,30,7,10,1125,1125,9.8,1125.0,,t,14,38,57,237,08/12/24,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,1,1,0,0,0.02
4153,39517811,20241200000000.0,25123504,2014-12-23,t,5.0,8.0,"['email', 'phone']",t,t,Sydney,,-33.87686,151.2107,4,1.0,2.0,2.0,$238.00,4,1125,3,21,1125,1125,10.8,1125.0,,t,11,16,20,240,08/12/24,105,41,0,4.75,4.79,4.68,4.88,4.97,4.92,4.7,t,5,5,0,0,1.71
4156,39533937,20241200000000.0,279001183,2019-07-24,f,842.0,921.0,"['email', 'phone', 'work_email']",t,t,Sydney,,-33.87922,151.18134,2,1.0,0.0,1.0,$151.00,3,365,2,21,365,365,13.9,365.0,,t,0,0,0,140,08/12/24,61,6,0,4.13,4.48,4.11,4.49,4.34,4.62,4.2,t,194,194,0,0,0.98
4157,39922966,20241200000000.0,132251205,2017-05-28,f,1.0,1.0,"['email', 'phone']",t,t,Canterbury,,-33.92047,151.0981,2,1.0,1.0,1.0,$70.00,90,1125,90,90,1125,1125,90.0,1125.0,,t,29,59,89,364,08/12/24,0,0,0,,,,,,,,t,1,0,1,0,
4163,39981239,20241200000000.0,93459894,2016-04-09,f,4.0,6.0,"['email', 'phone']",t,t,Burwood,,-33.87091,151.0958,8,2.0,3.0,6.0,$360.00,5,1125,5,5,5,1125,5.0,664.8,,t,1,12,20,64,08/12/24,22,0,0,4.95,5.0,4.86,4.91,4.95,4.95,4.77,t,4,4,0,0,0.36
4164,39995592,20241200000000.0,214969949,2018-12-09,f,15.0,17.0,"['email', 'phone']",t,t,Manly,,-33.7885,151.28622,4,1.0,1.0,2.0,$405.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,12,41,69,156,08/12/24,64,10,2,4.47,4.56,4.55,4.73,4.78,4.91,4.44,t,15,15,0,0,1.06
4166,39536605,20241200000000.0,7409213,2013-10-07,f,237.0,354.0,"['email', 'phone', 'work_email']",t,t,Woollahra,,-33.88762269,151.25782041757654,6,2.0,3.0,3.0,$295.00,1,1125,1,90,1125,1125,66.8,1125.0,,t,0,0,0,156,08/12/24,2,0,0,4.5,5.0,4.0,5.0,4.5,5.0,4.5,t,179,179,0,0,0.03
4167,39537433,20241200000000.0,22979286,2014-10-26,t,7.0,11.0,"['email', 'phone']",t,t,Randwick,,-33.911575,151.239502,2,1.0,1.0,1.0,$122.00,2,180,2,2,1125,1125,2.0,1125.0,,t,6,6,6,21,08/12/24,101,7,3,4.74,4.79,4.54,4.88,4.96,4.89,4.67,t,1,0,1,0,1.64
4169,39542849,20241200000000.0,272628532,2019-01-07,f,8.0,8.0,"['email', 'phone']",t,t,Willoughby,,-33.79596,151.1681,4,1.5,2.0,3.0,$115.00,200,200,200,200,200,200,200.0,200.0,,t,29,59,89,364,08/12/24,8,0,0,4.38,4.63,4.88,4.5,4.25,4.38,4.25,t,7,0,7,0,0.13
